account_id,month,mrr,expansion_flag,contraction_flag,renewal_risk_score
ACC-0084,2026-02-01,2102.83,1,0,0.09
ACC-0084,2026-03-01,2102.83,0,0,0.343
ACC-0085,2025-01-01,4282.92,0,0,0.627
ACC-0085,2025-02-01,4282.92,0,0,0.436
ACC-0085,2025-03-01,4282.92,0,0,0.424
ACC-0085,2025-04-01,4282.92,0,1,0.22
ACC-0085,2025-05-01,4282.92,0,0,0.22
ACC-0085,2025-06-01,4282.92,0,0,0.14
ACC-0085,2025-07-01,4282.92,0,0,0.265
ACC-0085,2025-08-01,4282.92,0,0,0.14
ACC-0085,2025-09-01,4282.92,1,0,0.524
ACC-0085,2025-10-01,4282.92,0,0,0.494
ACC-0085,2025-11-01,4282.92,0,0,0.425
ACC-0085,2025-12-01,4282.92,0,0,0.14
ACC-0085,2026-01-01,4282.92,0,0,0.207
ACC-0085,2026-02-01,4282.92,0,0,0.283
ACC-0085,2026-03-01,4282.92,0,0,0.267
ACC-0086,2025-04-01,10153.58,0,0,0.14
ACC-0086,2025-05-01,10153.58,0,0,0.199
ACC-0086,2025-06-01,10153.58,0,0,0.14
ACC-0086,2025-07-01,10153.58,0,1,0.47
ACC-0086,2025-08-01,10153.58,0,0,0.351
ACC-0086,2025-09-01,10153.58,0,0,0.567
ACC-0086,2025-10-01,10153.58,0,0,0.509
ACC-0086,2025-11-01,10153.58,0,0,0.29
ACC-0086,2025-12-01,10153.58,0,0,0.14
ACC-0086,2026-01-01,10153.58,0,0,0.325
ACC-0086,2026-02-01,10153.58,0,0,0.505
ACC-0086,2026-03-01,10153.58,0,0,0.295
ACC-0087,2025-12-01,6610.42,0,0,0.478
ACC-0087,2026-01-01,6610.42,0,0,0.391
ACC-0087,2026-02-01,6610.42,0,0,0.226
ACC-0087,2026-03-01,6610.42,0,0,0.234
ACC-0088,2025-01-01,2485.58,0,0,0.288
ACC-0088,2025-02-01,2485.58,0,0,0.36
ACC-0088,2025-03-01,2485.58,0,1,0.234
ACC-0088,2025-04-01,2485.58,0,0,0.836
ACC-0088,2025-05-01,2485.58,0,0,0.277
ACC-0088,2025-06-01,2485.58,0,0,0.14
ACC-0088,2025-07-01,2485.58,0,0,0.238
ACC-0088,2025-08-01,2485.58,0,0,0.297
ACC-0088,2025-09-01,2485.58,0,0,0.273
ACC-0088,2025-10-01,2485.58,0,0,0.384
ACC-0088,2025-11-01,2485.58,0,1,0.491
ACC-0088,2025-12-01,2485.58,0,0,0.343
ACC-0088,2026-01-01,2485.58,0,0,0.14
ACC-0088,2026-02-01,2485.58,0,0,0.343
ACC-0088,2026-03-01,2485.58,0,0,0.163
ACC-0089,2025-07-01,2879.67,1,0,0.245
ACC-0089,2025-08-01,2879.67,0,0,0.223
ACC-0089,2025-09-01,2879.67,0,0,0.215
ACC-0089,2025-10-01,2879.67,0,0,0.14
ACC-0089,2025-11-01,2879.67,0,0,0.429
ACC-0089,2025-12-01,2879.67,0,0,0.14
ACC-0089,2026-01-01,2879.67,0,0,0.14
ACC-0089,2026-02-01,2879.67,0,0,0.455
ACC-0089,2026-03-01,2879.67,0,0,0.185
ACC-0090,2025-02-01,1130.92,0,0,0.358
ACC-0090,2025-03-01,1130.92,0,0,0.193
ACC-0090,2025-04-01,1130.92,0,0,0.175
ACC-0090,2025-05-01,1130.92,0,0,0.247
ACC-0090,2025-06-01,1130.92,0,0,0.219
ACC-0090,2025-07-01,1130.92,0,0,0.153
ACC-0090,2025-08-01,1130.92,0,0,0.399
ACC-0090,2025-09-01,1130.92,0,0,0.144
ACC-0090,2025-10-01,1130.92,0,0,0.355
ACC-0090,2025-11-01,1130.92,0,0,0.23
ACC-0090,2025-12-01,1130.92,0,0,0.492
ACC-0090,2026-01-01,1130.92,0,0,0.278
ACC-0090,2026-02-01,1130.92,0,1,0.304
ACC-0090,2026-03-01,1130.92,0,0,0.298
ACC-0091,2025-02-01,3371.17,0,0,0.775
ACC-0091,2025-03-01,3371.17,0,0,0.303
ACC-0091,2025-04-01,3371.17,0,0,0.14
ACC-0091,2025-05-01,3371.17,0,0,0.17
ACC-0091,2025-06-01,3371.17,0,1,0.22
ACC-0091,2025-07-01,3371.17,0,0,0.15
ACC-0091,2025-08-01,3371.17,0,0,0.281
ACC-0091,2025-09-01,3371.17,1,0,0.09
ACC-0091,2025-10-01,3371.17,0,0,0.348
ACC-0091,2025-11-01,3371.17,0,0,0.14
ACC-0091,2025-12-01,3371.17,0,0,0.453
ACC-0091,2026-01-01,3371.17,0,0,0.14
ACC-0091,2026-02-01,3371.17,0,0,0.298
ACC-0091,2026-03-01,3371.17,0,0,0.258
ACC-0092,2025-04-01,3954.25,0,0,0.378
ACC-0092,2025-05-01,3954.25,0,0,0.14
ACC-0092,2025-06-01,3954.25,0,0,0.219
ACC-0092,2025-07-01,3954.25,1,0,0.163
ACC-0092,2025-08-01,3954.25,0,0,0.533
ACC-0092,2025-09-01,3954.25,0,0,0.378
ACC-0092,2025-10-01,3954.25,0,0,0.503
ACC-0092,2025-11-01,3954.25,0,0,0.455
ACC-0092,2025-12-01,3954.25,0,0,0.14
ACC-0092,2026-01-01,3954.25,0,0,0.405
ACC-0092,2026-02-01,3954.25,0,0,0.32
ACC-0092,2026-03-01,3954.25,0,0,0.338
ACC-0093,2025-03-01,2881.58,0,0,0.254
ACC-0093,2025-04-01,2881.58,0,0,0.19
ACC-0093,2025-05-01,2881.58,0,0,0.155
ACC-0093,2025-06-01,2881.58,0,0,0.273
ACC-0093,2025-07-01,2881.58,0,0,0.398
ACC-0093,2025-08-01,2881.58,0,0,0.14
ACC-0093,2025-09-01,2881.58,0,0,0.65
ACC-0093,2025-10-01,2881.58,0,0,0.24
ACC-0093,2025-11-01,2881.58,0,0,0.14
ACC-0093,2025-12-01,2881.58,0,0,0.321
ACC-0093,2026-01-01,2881.58,0,0,0.346
ACC-0093,2026-02-01,2881.58,0,0,0.314
ACC-0093,2026-03-01,2881.58,0,0,0.305
ACC-0094,2025-01-01,8339.5,0,0,0.438
ACC-0094,2025-02-01,8339.5,0,0,0.493
ACC-0094,2025-03-01,8339.5,0,0,0.355
ACC-0094,2025-04-01,8339.5,0,0,0.14
ACC-0094,2025-05-01,8339.5,0,0,0.14
ACC-0094,2025-06-01,8339.5,0,0,0.34
ACC-0094,2025-07-01,8339.5,0,1,0.682
ACC-0094,2025-08-01,8339.5,0,0,0.14
ACC-0094,2025-09-01,8339.5,0,0,0.42
ACC-0094,2025-10-01,8339.5,0,0,0.163
ACC-0094,2025-11-01,8339.5,1,0,0.271
ACC-0094,2025-12-01,8339.5,0,0,0.311
ACC-0094,2026-01-01,8339.5,0,0,0.14
ACC-0094,2026-02-01,8339.5,1,0,0.705
ACC-0094,2026-03-01,8339.5,0,0,0.61
ACC-0095,2025-11-01,3303.42,0,0,0.573
ACC-0095,2025-12-01,3303.42,0,1,0.647
ACC-0095,2026-01-01,3303.42,0,0,0.42
ACC-0095,2026-02-01,3303.42,0,0,0.181
ACC-0095,2026-03-01,3303.42,0,0,0.275
ACC-0096,2025-08-01,2898.58,0,0,0.14
ACC-0096,2025-09-01,2898.58,0,0,0.229
ACC-0096,2025-10-01,2898.58,0,0,0.184
ACC-0096,2025-11-01,2898.58,0,0,0.31
ACC-0096,2025-12-01,2898.58,0,0,0.14
ACC-0096,2026-01-01,2898.58,0,0,0.369
ACC-0096,2026-02-01,2898.58,0,0,0.389
ACC-0096,2026-03-01,2898.58,0,0,0.343
ACC-0097,2025-01-01,2938.0,0,0,0.343
ACC-0097,2025-02-01,2938.0,0,0,0.324
ACC-0097,2025-03-01,2938.0,0,0,0.223
ACC-0097,2025-04-01,2938.0,0,0,0.14
ACC-0097,2025-05-01,2938.0,0,0,0.14
ACC-0097,2025-06-01,2938.0,0,0,0.288
ACC-0097,2025-07-01,2938.0,0,0,0.297
ACC-0097,2025-08-01,2938.0,0,0,0.295
ACC-0097,2025-09-01,2938.0,0,0,0.338
ACC-0097,2025-10-01,2938.0,0,0,0.264
ACC-0097,2025-11-01,2938.0,1,0,0.09
ACC-0097,2025-12-01,2938.0,0,0,0.256
ACC-0097,2026-01-01,2938.0,0,0,0.14
ACC-0097,2026-02-01,2938.0,0,0,0.436
ACC-0097,2026-03-01,2938.0,0,0,0.21
ACC-0098,2025-01-01,2423.08,0,0,0.196
ACC-0098,2025-02-01,2423.08,0,0,0.195
ACC-0098,2025-03-01,2423.08,0,0,0.319
ACC-0098,2025-04-01,2423.08,0,0,0.17
ACC-0098,2025-05-01,2423.08,0,0,0.494
ACC-0098,2025-06-01,2423.08,0,0,0.14
ACC-0098,2025-07-01,2423.08,0,1,0.49
ACC-0098,2025-08-01,2423.08,0,0,0.277
ACC-0098,2025-09-01,2423.08,0,0,0.223
ACC-0098,2025-10-01,2423.08,0,1,0.313
ACC-0098,2025-11-01,2423.08,0,1,0.273
ACC-0098,2025-12-01,2423.08,0,0,0.14
ACC-0098,2026-01-01,2423.08,0,0,0.14
ACC-0098,2026-02-01,2423.08,0,0,0.167
ACC-0098,2026-03-01,2423.08,0,0,0.14
ACC-0099,2025-06-01,1099.08,0,0,0.268
ACC-0099,2025-07-01,1099.08,0,0,0.14
ACC-0099,2025-08-01,1099.08,0,0,0.315
ACC-0099,2025-09-01,1099.08,0,0,0.275
ACC-0099,2025-10-01,1099.08,1,0,0.481
ACC-0099,2025-11-01,1099.08,1,0,0.09
ACC-0099,2025-12-01,1099.08,0,0,0.342
ACC-0099,2026-01-01,1099.08,0,0,0.379
ACC-0099,2026-02-01,1099.08,0,0,0.14
ACC-0099,2026-03-01,1099.08,0,0,0.14
ACC-0100,2025-01-01,24093.92,0,0,0.285
ACC-0100,2025-02-01,24093.92,0,0,0.545
ACC-0100,2025-03-01,24093.92,0,0,0.14
ACC-0100,2025-04-01,24093.92,0,0,0.466
ACC-0100,2025-05-01,24093.92,0,0,0.14
ACC-0100,2025-06-01,24093.92,0,0,0.531
ACC-0100,2025-07-01,24093.92,0,0,0.418
ACC-0100,2025-08-01,24093.92,0,0,0.14
ACC-0100,2025-09-01,24093.92,0,0,0.14
ACC-0100,2025-10-01,24093.92,0,0,0.179
ACC-0100,2025-11-01,24093.92,1,0,0.297
ACC-0100,2025-12-01,24093.92,0,0,0.647
ACC-0100,2026-01-01,24093.92,0,0,0.454
ACC-0100,2026-02-01,24093.92,0,0,0.405
ACC-0100,2026-03-01,24093.92,0,0,0.233
ACC-0101,2025-01-01,37297.75,1,0,0.94
ACC-0101,2025-02-01,37297.75,1,0,0.389
ACC-0101,2025-03-01,37297.75,0,0,0.229
ACC-0101,2025-04-01,37297.75,1,0,0.09
ACC-0101,2025-05-01,37297.75,0,0,0.14
ACC-0101,2025-06-01,37297.75,1,0,0.09
ACC-0101,2025-07-01,37297.75,0,0,0.413
ACC-0101,2025-08-01,37297.75,0,0,0.14
ACC-0101,2025-09-01,37297.75,0,0,0.54
ACC-0101,2025-10-01,37297.75,0,1,0.865
ACC-0101,2025-11-01,37297.75,0,1,0.713
ACC-0101,2025-12-01,37297.75,1,0,0.09
ACC-0101,2026-01-01,37297.75,0,0,0.475
ACC-0101,2026-02-01,37297.75,1,0,0.09
ACC-0101,2026-03-01,37297.75,0,0,0.33
ACC-0102,2025-01-01,57884.92,0,0,0.14
ACC-0102,2025-02-01,57884.92,0,0,0.14
ACC-0102,2025-03-01,57884.92,0,0,0.286
ACC-0102,2025-04-01,57884.92,0,0,0.488
ACC-0102,2025-05-01,57884.92,0,0,0.14
ACC-0102,2025-06-01,57884.92,1,0,0.09
ACC-0102,2025-07-01,57884.92,0,0,0.188
ACC-0102,2025-08-01,57884.92,0,0,0.443
ACC-0102,2025-09-01,57884.92,0,0,0.573
ACC-0102,2025-10-01,57884.92,0,0,0.552
ACC-0102,2025-11-01,57884.92,0,0,0.14
ACC-0102,2025-12-01,57884.92,0,0,0.223
ACC-0102,2026-01-01,57884.92,0,1,0.22
ACC-0102,2026-02-01,57884.92,0,0,0.46
ACC-0102,2026-03-01,57884.92,0,0,0.14
ACC-0103,2025-01-01,5609.75,0,0,0.304
ACC-0103,2025-02-01,5609.75,0,0,0.576
ACC-0103,2025-03-01,5609.75,0,0,0.23
ACC-0103,2025-04-01,5609.75,0,0,0.583
ACC-0103,2025-05-01,5609.75,0,1,0.451
ACC-0103,2025-06-01,5609.75,0,0,0.14
ACC-0103,2025-07-01,5609.75,0,0,0.14
ACC-0103,2025-08-01,5609.75,1,0,0.284
ACC-0103,2025-09-01,5609.75,0,0,0.302
ACC-0103,2025-10-01,5609.75,0,0,0.14
ACC-0103,2025-11-01,5609.75,0,0,0.32
ACC-0103,2025-12-01,5609.75,0,0,0.14
ACC-0103,2026-01-01,5609.75,0,0,0.314
ACC-0103,2026-02-01,5609.75,0,0,0.182
ACC-0103,2026-03-01,5609.75,0,0,0.246
ACC-0104,2025-08-01,2990.0,0,0,0.161
ACC-0104,2025-09-01,2990.0,0,1,0.448
ACC-0104,2025-10-01,2990.0,0,0,0.198
ACC-0104,2025-11-01,2990.0,0,0,0.181
ACC-0104,2025-12-01,2990.0,1,0,0.128
ACC-0104,2026-01-01,2990.0,0,0,0.265
ACC-0104,2026-02-01,2990.0,0,1,0.22
ACC-0104,2026-03-01,2990.0,0,0,0.258
ACC-0105,2025-01-01,1151.67,0,0,0.335
ACC-0105,2025-02-01,1151.67,0,0,0.618
ACC-0105,2025-03-01,1151.67,0,0,0.312
ACC-0105,2025-04-01,1151.67,0,0,0.315
ACC-0105,2025-05-01,1151.67,0,0,0.229
ACC-0105,2025-06-01,1151.67,0,0,0.371
ACC-0105,2025-07-01,1151.67,0,0,0.167
ACC-0105,2025-08-01,1151.67,0,0,0.14
ACC-0105,2025-09-01,1151.67,1,0,0.09
ACC-0105,2025-10-01,1151.67,0,0,0.227
ACC-0105,2025-11-01,1151.67,0,1,0.304
ACC-0105,2025-12-01,1151.67,0,0,0.14
ACC-0105,2026-01-01,1151.67,0,0,0.167
ACC-0105,2026-02-01,1151.67,0,0,0.432
ACC-0105,2026-03-01,1151.67,0,0,0.14
ACC-0106,2025-01-01,1358.5,0,0,0.24
ACC-0106,2025-02-01,1358.5,0,0,0.207
ACC-0106,2025-03-01,1358.5,1,0,0.587
ACC-0106,2025-04-01,1358.5,0,0,0.14
ACC-0106,2025-05-01,1358.5,0,0,0.307
ACC-0106,2025-06-01,1358.5,0,0,0.515
ACC-0106,2025-07-01,1358.5,0,0,0.14
ACC-0106,2025-08-01,1358.5,0,0,0.491
ACC-0106,2025-09-01,1358.5,0,0,0.346
ACC-0106,2025-10-01,1358.5,0,0,0.24
ACC-0106,2025-11-01,1358.5,0,0,0.258
ACC-0106,2025-12-01,1358.5,0,0,0.173
ACC-0106,2026-01-01,1358.5,0,0,0.169
ACC-0106,2026-02-01,1358.5,0,0,0.14
ACC-0106,2026-03-01,1358.5,0,0,0.14
ACC-0107,2025-01-01,1959.42,0,0,0.148
ACC-0107,2025-02-01,1959.42,0,0,0.32
ACC-0107,2025-03-01,1959.42,0,0,0.45
ACC-0107,2025-04-01,1959.42,0,0,0.284
ACC-0107,2025-05-01,1959.42,0,0,0.292
ACC-0107,2025-06-01,1959.42,1,0,0.09
ACC-0107,2025-07-01,1959.42,0,0,0.634
ACC-0107,2025-08-01,1959.42,0,0,0.336
ACC-0107,2025-09-01,1959.42,0,0,0.354
ACC-0107,2025-10-01,1959.42,0,0,0.241
ACC-0107,2025-11-01,1959.42,0,0,0.249
ACC-0107,2025-12-01,1959.42,0,0,0.804
ACC-0107,2026-01-01,1959.42,0,1,0.478
ACC-0107,2026-02-01,1959.42,0,0,0.14
ACC-0107,2026-03-01,1959.42,0,0,0.428
ACC-0108,2025-01-01,6598.25,0,0,0.192
ACC-0108,2025-02-01,6598.25,0,0,0.444
ACC-0108,2025-03-01,6598.25,0,0,0.508
ACC-0108,2025-04-01,6598.25,0,0,0.14
ACC-0108,2025-05-01,6598.25,0,0,0.506
ACC-0108,2025-06-01,6598.25,0,0,0.276
ACC-0108,2025-07-01,6598.25,0,0,0.14
ACC-0108,2025-08-01,6598.25,1,0,0.286
ACC-0108,2025-09-01,6598.25,1,0,0.97
ACC-0108,2025-10-01,6598.25,0,0,0.14
ACC-0108,2025-11-01,6598.25,0,0,0.14
ACC-0108,2025-12-01,6598.25,0,0,0.258
ACC-0108,2026-01-01,6598.25,0,0,0.14
ACC-0108,2026-02-01,6598.25,0,0,0.151
ACC-0108,2026-03-01,6598.25,0,0,0.335
ACC-0109,2026-01-01,1176.25,1,0,0.09
ACC-0109,2026-02-01,1176.25,0,0,0.328
ACC-0109,2026-03-01,1176.25,0,0,0.282
ACC-0110,2025-09-01,1667.58,0,0,0.247
ACC-0110,2025-10-01,1667.58,0,0,0.406
ACC-0110,2025-11-01,1667.58,0,0,0.184
ACC-0110,2025-12-01,1667.58,0,0,0.14
ACC-0110,2026-01-01,1667.58,1,0,0.301
ACC-0110,2026-02-01,1667.58,0,0,0.313
ACC-0110,2026-03-01,1667.58,0,0,0.14
ACC-0111,2026-01-01,590.58,0,0,0.239
ACC-0111,2026-02-01,590.58,0,0,0.149
ACC-0111,2026-03-01,590.58,0,0,0.216
ACC-0112,2025-01-01,14120.83,0,0,0.443
ACC-0112,2025-02-01,14120.83,0,0,0.45
ACC-0112,2025-03-01,14120.83,0,0,0.14
ACC-0112,2025-04-01,14120.83,0,0,0.365
ACC-0112,2025-05-01,14120.83,0,0,0.444
ACC-0112,2025-06-01,14120.83,0,0,0.623
ACC-0112,2025-07-01,14120.83,0,0,0.266
ACC-0112,2025-08-01,14120.83,1,0,0.603
ACC-0112,2025-09-01,14120.83,0,0,0.32
ACC-0112,2025-10-01,14120.83,0,0,0.14
ACC-0112,2025-11-01,14120.83,0,0,0.254
ACC-0112,2025-12-01,14120.83,0,0,0.14
ACC-0112,2026-01-01,14120.83,0,0,0.207
ACC-0112,2026-02-01,14120.83,0,0,0.204
ACC-0112,2026-03-01,14120.83,0,0,0.292
ACC-0113,2025-06-01,22975.58,0,0,0.398
ACC-0113,2025-07-01,22975.58,0,1,0.596
ACC-0113,2025-08-01,22975.58,0,0,0.601
ACC-0113,2025-09-01,22975.58,0,0,0.213
ACC-0113,2025-10-01,22975.58,0,0,0.14
ACC-0113,2025-11-01,22975.58,0,0,0.646
ACC-0113,2025-12-01,22975.58,0,0,0.638
ACC-0113,2026-01-01,22975.58,0,0,0.14
ACC-0113,2026-02-01,22975.58,0,0,0.14
ACC-0113,2026-03-01,22975.58,0,0,0.14
ACC-0114,2025-01-01,14409.75,0,0,0.212
ACC-0114,2025-02-01,14409.75,0,0,0.31
ACC-0114,2025-03-01,14409.75,0,0,0.373
ACC-0114,2025-04-01,14409.75,0,0,0.261
ACC-0114,2025-05-01,14409.75,0,0,0.14
ACC-0114,2025-06-01,14409.75,0,0,0.147
ACC-0114,2025-07-01,14409.75,0,0,0.148
ACC-0114,2025-08-01,14409.75,0,0,0.14
ACC-0114,2025-09-01,14409.75,0,0,0.739
ACC-0114,2025-10-01,14409.75,1,0,0.09
ACC-0114,2025-11-01,14409.75,1,0,0.2
ACC-0114,2025-12-01,14409.75,1,0,0.09
ACC-0114,2026-01-01,14409.75,0,0,0.508
ACC-0114,2026-02-01,14409.75,0,0,0.353
ACC-0114,2026-03-01,14409.75,0,0,0.573
ACC-0115,2025-01-01,44118.17,0,0,0.515
ACC-0115,2025-02-01,44118.17,0,0,0.374
ACC-0115,2025-03-01,44118.17,0,0,0.591
ACC-0115,2025-04-01,44118.17,0,0,0.14
ACC-0115,2025-05-01,44118.17,0,0,0.761
ACC-0115,2025-06-01,44118.17,0,0,0.14
ACC-0115,2025-07-01,44118.17,1,0,0.244
ACC-0115,2025-08-01,44118.17,0,0,0.533
ACC-0115,2025-09-01,44118.17,0,0,0.777
ACC-0115,2025-10-01,44118.17,0,0,0.14
ACC-0115,2025-11-01,44118.17,0,0,0.74
ACC-0115,2025-12-01,44118.17,0,0,0.14
ACC-0115,2026-01-01,44118.17,0,0,0.14
ACC-0115,2026-02-01,44118.17,1,0,0.09
ACC-0115,2026-03-01,44118.17,0,0,0.14
ACC-0116,2025-01-01,3972.33,1,0,0.09
ACC-0116,2025-02-01,3972.33,0,0,0.14
ACC-0116,2025-03-01,3972.33,0,0,0.275
ACC-0116,2025-04-01,3972.33,0,0,0.14
ACC-0116,2025-05-01,3972.33,0,1,0.498
ACC-0116,2025-06-01,3972.33,0,0,0.278
ACC-0116,2025-07-01,3972.33,0,0,0.14
ACC-0116,2025-08-01,3972.33,0,0,0.14
ACC-0116,2025-09-01,3972.33,0,0,0.383
ACC-0116,2025-10-01,3972.33,0,0,0.476
ACC-0116,2025-11-01,3972.33,0,0,0.14
ACC-0116,2025-12-01,3972.33,0,1,0.428
ACC-0116,2026-01-01,3972.33,0,0,0.335
ACC-0116,2026-02-01,3972.33,0,0,0.14
ACC-0116,2026-03-01,3972.33,0,0,0.14
ACC-0117,2025-01-01,1022.33,0,0,0.479
ACC-0117,2025-02-01,1022.33,0,0,0.22
ACC-0117,2025-03-01,1022.33,0,0,0.282
ACC-0117,2025-04-01,1022.33,0,0,0.588
ACC-0117,2025-05-01,1022.33,0,0,0.237
ACC-0117,2025-06-01,1022.33,0,0,0.193
ACC-0117,2025-07-01,1022.33,0,0,0.624
ACC-0117,2025-08-01,1022.33,0,0,0.14
ACC-0117,2025-09-01,1022.33,0,0,0.259
ACC-0117,2025-10-01,1022.33,0,0,0.147
ACC-0117,2025-11-01,1022.33,1,0,0.523
ACC-0117,2025-12-01,1022.33,0,0,0.751
ACC-0117,2026-01-01,1022.33,0,0,0.45
ACC-0117,2026-02-01,1022.33,0,0,0.32
ACC-0117,2026-03-01,1022.33,0,0,0.368
ACC-0118,2025-05-01,26479.75,0,0,0.27
ACC-0118,2025-06-01,26479.75,0,0,0.443
ACC-0118,2025-07-01,26479.75,0,0,0.335
ACC-0118,2025-08-01,26479.75,0,0,0.903
ACC-0118,2025-09-01,26479.75,0,0,0.635
ACC-0118,2025-10-01,26479.75,0,0,0.323
ACC-0118,2025-11-01,26479.75,0,0,0.368
ACC-0118,2025-12-01,26479.75,1,0,0.09
ACC-0118,2026-01-01,26479.75,1,0,0.119
ACC-0118,2026-02-01,26479.75,0,0,0.461
ACC-0118,2026-03-01,26479.75,0,0,0.23
ACC-0119,2025-01-01,2515.67,0,0,0.673
ACC-0119,2025-02-01,2515.67,0,0,0.14
ACC-0119,2025-03-01,2515.67,0,0,0.735
ACC-0119,2025-04-01,2515.67,1,0,0.183
ACC-0119,2025-05-01,2515.67,0,0,0.14
ACC-0119,2025-06-01,2515.67,0,0,0.216
ACC-0119,2025-07-01,2515.67,1,0,0.125
ACC-0119,2025-08-01,2515.67,0,0,0.362
ACC-0119,2025-09-01,2515.67,0,0,0.14
ACC-0119,2025-10-01,2515.67,0,0,0.32
ACC-0119,2025-11-01,2515.67,0,0,0.413
ACC-0119,2025-12-01,2515.67,0,0,0.346
ACC-0119,2026-01-01,2515.67,1,0,0.09
ACC-0119,2026-02-01,2515.67,0,0,0.195
ACC-0119,2026-03-01,2515.67,0,0,0.26
ACC-0120,2025-11-01,6497.25,0,0,0.14
ACC-0120,2025-12-01,6497.25,0,0,0.598
ACC-0120,2026-01-01,6497.25,0,0,0.14
ACC-0120,2026-02-01,6497.25,0,1,0.576
ACC-0120,2026-03-01,6497.25,0,0,0.5
ACC-0121,2025-01-01,8885.08,0,1,0.528
ACC-0121,2025-02-01,8885.08,0,0,0.223
ACC-0121,2025-03-01,8885.08,0,0,0.278
ACC-0121,2025-04-01,8885.08,0,0,0.469
ACC-0121,2025-05-01,8885.08,0,1,0.918
ACC-0121,2025-06-01,8885.08,0,0,0.213
ACC-0121,2025-07-01,8885.08,0,0,0.14
ACC-0121,2025-08-01,8885.08,0,0,0.244
ACC-0121,2025-09-01,8885.08,0,0,0.62
ACC-0121,2025-10-01,8885.08,0,0,0.703
ACC-0121,2025-11-01,8885.08,0,0,0.566
ACC-0121,2025-12-01,8885.08,0,0,0.14
ACC-0121,2026-01-01,8885.08,0,0,0.14
ACC-0121,2026-02-01,8885.08,0,0,0.14
ACC-0121,2026-03-01,8885.08,0,0,0.48
ACC-0122,2025-01-01,3308.42,0,0,0.235
ACC-0122,2025-02-01,3308.42,0,0,0.281
ACC-0122,2025-03-01,3308.42,0,1,0.373
ACC-0122,2025-04-01,3308.42,0,1,0.411
ACC-0122,2025-05-01,3308.42,0,0,0.154
ACC-0122,2025-06-01,3308.42,0,0,0.487
ACC-0122,2025-07-01,3308.42,1,0,0.171
ACC-0122,2025-08-01,3308.42,0,0,0.448
ACC-0122,2025-09-01,3308.42,0,0,0.419
ACC-0122,2025-10-01,3308.42,0,0,0.562
ACC-0122,2025-11-01,3308.42,0,0,0.632
ACC-0122,2025-12-01,3308.42,0,0,0.364
ACC-0122,2026-01-01,3308.42,0,0,0.353
ACC-0122,2026-02-01,3308.42,0,0,0.211
ACC-0122,2026-03-01,3308.42,0,0,0.141
ACC-0123,2026-01-01,8138.17,0,0,0.301
ACC-0123,2026-02-01,8138.17,0,0,0.14
ACC-0123,2026-03-01,8138.17,0,0,0.46
ACC-0124,2025-08-01,21209.83,0,0,0.556
ACC-0124,2025-09-01,21209.83,0,0,0.548
ACC-0124,2025-10-01,21209.83,0,0,0.268
ACC-0124,2025-11-01,21209.83,0,0,0.475
ACC-0124,2025-12-01,21209.83,0,0,0.58
ACC-0124,2026-01-01,21209.83,0,0,0.458
ACC-0124,2026-02-01,21209.83,0,0,0.14
ACC-0124,2026-03-01,21209.83,0,0,0.14
ACC-0125,2025-01-01,2331.92,0,0,0.254
ACC-0125,2025-02-01,2331.92,0,0,0.665
ACC-0125,2025-03-01,2331.92,0,0,0.248
ACC-0125,2025-04-01,2331.92,0,0,0.38
ACC-0125,2025-05-01,2331.92,0,0,0.35
ACC-0125,2025-06-01,2331.92,0,0,0.493
ACC-0125,2025-07-01,2331.92,0,0,0.236
ACC-0125,2025-08-01,2331.92,0,1,0.368
ACC-0125,2025-09-01,2331.92,0,0,0.173
ACC-0125,2025-10-01,2331.92,0,1,0.36
ACC-0125,2025-11-01,2331.92,0,0,0.352
ACC-0125,2025-12-01,2331.92,0,1,0.445
ACC-0125,2026-01-01,2331.92,0,0,0.613
ACC-0125,2026-02-01,2331.92,0,0,0.14
ACC-0125,2026-03-01,2331.92,0,1,0.86
ACC-0126,2025-01-01,7331.17,0,0,0.619
ACC-0126,2025-02-01,7331.17,0,0,0.679
ACC-0126,2025-03-01,7331.17,0,0,0.76
ACC-0126,2025-04-01,7331.17,1,0,0.11
ACC-0126,2025-05-01,7331.17,0,0,0.261
ACC-0126,2025-06-01,7331.17,0,0,0.693
ACC-0126,2025-07-01,7331.17,0,0,0.233
ACC-0126,2025-08-01,7331.17,0,0,0.615
ACC-0126,2025-09-01,7331.17,0,0,0.181
ACC-0126,2025-10-01,7331.17,0,0,0.307
ACC-0126,2025-11-01,7331.17,0,0,0.17
ACC-0126,2025-12-01,7331.17,0,0,0.213
ACC-0126,2026-01-01,7331.17,0,0,0.205
ACC-0126,2026-02-01,7331.17,0,0,0.14
ACC-0126,2026-03-01,7331.17,0,0,0.14
ACC-0127,2025-01-01,33749.92,1,1,0.458
ACC-0127,2025-02-01,33749.92,0,0,0.413
ACC-0127,2025-03-01,33749.92,0,0,0.506
ACC-0127,2025-04-01,33749.92,0,0,0.637
ACC-0127,2025-05-01,33749.92,1,0,0.09
ACC-0127,2025-06-01,33749.92,0,0,0.14
ACC-0127,2025-07-01,33749.92,0,0,0.225
ACC-0127,2025-08-01,33749.92,1,1,0.677
ACC-0127,2025-09-01,33749.92,0,0,0.32
ACC-0127,2025-10-01,33749.92,0,0,0.64
ACC-0127,2025-11-01,33749.92,0,0,0.148
